,timestamp,ent,type,new_ent
1098,2024-07-05,PhD,REQUIREMENT,PHD
1098,2024-07-05,Python,LANG_FRAM,PYTHON
1098,2024-07-05,coding,H_SKILL,CODING/PROGRAMMING
1098,2024-07-05,Azure,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1098,2024-07-05,cloud,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1098,2024-07-05,communication skills,S_SKILL,COMMUNICATION
1099,2024-07-05,driven,S_SKILL,DRIVEN AND MOTIVATED
1099,2024-07-05,passionate,S_SKILL,PASSION AND ENTHUSIASM
1099,2024-07-05,curious,S_SKILL,CURIOUS
1099,2024-07-05,learning models,H_SKILL,LEARNING MODELS
1099,2024-07-05,work with clients,S_SKILL,WORK WITH CLIENTS
1099,2024-07-05,improve our machine learning,H_SKILL,IMPROVE OUR MACHINE LEARNING
1099,2024-07-05,Python,LANG_FRAM,PYTHON
1099,2024-07-05,SQL,LANG_FRAM,SQL
1099,2024-07-05,Tableau,LANG_FRAM,TABLEAU
1099,2024-07-05,AWS,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1099,2024-07-05,Bachelor’s degree,REQUIREMENT,BACHELOR'S
1099,2024-07-05,Master’s Degree,REQUIREMENT,MASTER'S
1099,2024-07-05,data analytics skills,H_SKILL,DATA ANALYTICS SKILLS
1099,2024-07-05,SQL,LANG_FRAM,SQL
1099,2024-07-05,Python,LANG_FRAM,PYTHON
1099,2024-07-05,recommend actions,H_SKILL,RECOMMEND ACTIONS
1099,2024-07-05,communications,S_SKILL,COMMUNICATION
1099,2024-07-05,Passion,S_SKILL,PASSION AND ENTHUSIASM
1099,2024-07-05,maintaining code,H_SKILL,MAINTAINING CODE
1099,2024-07-05,curiosity,S_SKILL,CURIOSITY
1099,2024-07-05,building data visualisations,H_SKILL,BUILDING DATA VISUALISATIONS
1100,2024-07-05,dedicated,S_SKILL,DEDICATED
1100,2024-07-05,building end,H_SKILL,BUILDING END
1100,2024-07-05,time,S_SKILL,TIME MANAGEMENT
1100,2024-07-05,natural,H_SKILL,NATURAL
1100,2024-07-05,manage,S_SKILL,MANAGE
1100,2024-07-05,AI,LANG_FRAM,AI
1100,2024-07-05,AI,LANG_FRAM,AI
1100,2024-07-05,Machine Learning,LANG_FRAM,MACHINE LEARNING
1100,2024-07-05,AI,LANG_FRAM,AI
1100,2024-07-05,problem solving,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
1100,2024-07-05,BSc,REQUIREMENT,BACHELOR'S
1100,2024-07-05,MSc,REQUIREMENT,MASTER'S
1100,2024-07-05,PhD,REQUIREMENT,PHD
1100,2024-07-05,understanding of speech and language processing,H_SKILL,UNDERSTANDING OF SPEECH AND LANGUAGE PROCESSING
1100,2024-07-05,speech recognition,S_SKILL,SPEECH RECOGNITION
1100,2024-07-05,natural language generation,H_SKILL,NLP
1100,2024-07-05,machine translation,H_SKILL,MACHINE TRANSLATION
1100,2024-07-05,Acoustic modelling,H_SKILL,ACOUSTIC MODELLING
1100,2024-07-05,language modelling,H_SKILL,LANGUAGE MODELLING
1100,2024-07-05,Speech Enhancement,H_SKILL,SPEECH ENHANCEMENT
1100,2024-07-05,Speaker Adaptation,LANG_FRAM,SPEAKER ADAPTATION
1100,2024-07-05,Prosody modelling,H_SKILL,PROSODY MODELLING
1100,2024-07-05,Genuine enthusiasm,S_SKILL,PASSION AND ENTHUSIASM
1100,2024-07-05,Eager to tackle new challenges,S_SKILL,EAGER TO TACKLE NEW CHALLENGES
1100,2024-07-05,collaborative,S_SKILL,COLLABORATION AND TEAMWORK
1101,2024-07-05,Bachelor's degree,REQUIREMENT,BACHELOR'S
1101,2024-07-05,experience with software development,H_SKILL,EXPERIENCE WITH SOFTWARE DEVELOPMENT
1101,2024-07-05,experience with machine learning algorithms,H_SKILL,EXPERIENCE WITH MACHINE LEARNING ALGORITHMS
1101,2024-07-05,TensorFlow,LANG_FRAM,TENSORFLOW
1101,2024-07-05,deep learning,H_SKILL,DEEP LEARNING
1101,2024-07-05,natural language processing,H_SKILL,NLP
1101,2024-07-05,Master's degree,REQUIREMENT,MASTER'S
1101,2024-07-05,PhD,REQUIREMENT,PHD
1101,2024-07-05,performance modeling,H_SKILL,PERFORMANCE MODELING
1101,2024-07-05,compiler,LANG_FRAM,COMPILER
1101,2024-07-05,Google Cloud's software engineers develop the next-generation technologies,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1101,2024-07-05,networking,H_SKILL,NETWORKING
1101,2024-07-05,data storage,H_SKILL,DATA STORAGE
1101,2024-07-05,natural language processing,H_SKILL,NLP
1101,2024-07-05,UI design,H_SKILL,UI DESIGN
1101,2024-07-05,Google Cloud's,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1101,2024-07-05,enthusiastic to take on new problems,S_SKILL,PASSION AND ENTHUSIASM
1101,2024-07-05,Large Language Models,LANG_FRAM,LARGE LANGUAGE MODELS
1101,2024-07-05,LLMs,LANG_FRAM,LLMS
1101,2024-07-05,Google Deepmind,LANG_FRAM,GOOGLE DEEPMIND
1101,2024-07-05,Cloud,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1101,2024-07-05,LLM,LANG_FRAM,LLM
1101,2024-07-05,APIs,LANG_FRAM,"APIS (SOAP, REST, ETC.)"
1101,2024-07-05,Google Cloud,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1101,2024-07-05,Google Cloud,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1101,2024-07-05,Identify and,H_SKILL,IDENTIFY AND
1101,2024-07-05,LLM,LANG_FRAM,LLM
1101,2024-07-05,identify performance opportunities,H_SKILL,IDENTIFY PERFORMANCE OPPORTUNITIES
1101,2024-07-05,TensorFlow,LANG_FRAM,TENSORFLOW
1101,2024-07-05,LLM,LANG_FRAM,LLM
1101,2024-07-05,Onboard new LLM models,S_SKILL,ONBOARD NEW LLM MODELS
1101,2024-07-05,Google new,LANG_FRAM,GOOGLE NEW
1101,2024-07-05,LLMs,LANG_FRAM,LLMS
1101,2024-07-05,Analyze performance and efficiency metrics,H_SKILL,ANALYZE PERFORMANCE AND EFFICIENCY METRICS
1101,2024-07-05,machine learning,LANG_FRAM,MACHINE LEARNING
1101,2024-07-05,machine learning,LANG_FRAM,MACHINE LEARNING
1102,2024-07-05,collaborate,S_SKILL,COLLABORATION AND TEAMWORK
1102,2024-07-05,Designing and monitoring programme operations,H_SKILL,DESIGNING AND MONITORING PROGRAMME OPERATIONS
1102,2024-07-05,Tracking student progression and assessment,H_SKILL,TRACKING STUDENT PROGRESSION AND ASSESSMENT
1102,2024-07-05,experience in higher education - A background,H_SKILL,EXPERIENCE IN HIGHER EDUCATION - A BACKGROUND
1102,2024-07-05,leadership,S_SKILL,LEADERSHIP
1102,2024-07-05,communication,S_SKILL,COMMUNICATION
1102,2024-07-05,PhD,REQUIREMENT,PHD
1102,2024-07-05,degree,REQUIREMENT,DEGREE
1103,2024-07-05,Machine Learning,LANG_FRAM,MACHINE LEARNING
1103,2024-07-05,ML,LANG_FRAM,MACHINE LEARNING
1103,2024-07-05,PhD,REQUIREMENT,PHD
1103,2024-07-05,machine learning,LANG_FRAM,MACHINE LEARNING
1103,2024-07-05,deep learning,H_SKILL,DEEP LEARNING
1103,2024-07-05,RNNs,LANG_FRAM,RNNS
1103,2024-07-05,communicate complicated,S_SKILL,COMMUNICATION
1104,2024-07-05,Design and develop software programs,H_SKILL,DESIGN AND DEVELOP SOFTWARE PROGRAMS
1104,2024-07-05,"requirement gathering, analysis, design, development, testing, documentation and technical support",H_SKILL,TESTING
1104,2024-07-05,Agile,H_SKILL,AGILE
1104,2024-07-05,programming skills,S_SKILL,PROGRAMMING SKILLS
1104,2024-07-05,C/C++/C,LANG_FRAM,C/C++/C
1104,2024-07-05,SQL Server,LANG_FRAM,SQL SERVER
1104,2024-07-05,.Net,LANG_FRAM,.NET
1104,2024-07-05,Agile,H_SKILL,AGILE
1104,2024-07-05,"requirement gathering, analysis, design, development, testing, documentation and technical support",H_SKILL,TESTING
1104,2024-07-05,Python,LANG_FRAM,PYTHON
1104,2024-07-05,Perl,LANG_FRAM,PERL
1104,2024-07-05,Bash programming,LANG_FRAM,BASH PROGRAMMING
1104,2024-07-05,Familiarity with version control and,H_SKILL,FAMILIARITY WITH VERSION CONTROL AND
1104,2024-07-05,Master’s Degree,REQUIREMENT,MASTER'S
1105,2024-07-05,seek,S_SKILL,SEEK
1105,2024-07-05,develop,H_SKILL,DEVELOPMENT
1105,2024-07-05,develop analyses and documentation,H_SKILL,DEVELOP ANALYSES AND DOCUMENTATION
1105,2024-07-05,communicating effectively,S_SKILL,COMMUNICATION
1105,2024-07-05,Work with stakeholders,S_SKILL,WORK WITH STAKEHOLDERS
1105,2024-07-05,"Conduct research, surveys and interviews",H_SKILL,"CONDUCT RESEARCH, SURVEYS AND INTERVIEWS"
1105,2024-07-05,analyze,H_SKILL,ANALYZE
1105,2024-07-05,communicate systems,S_SKILL,COMMUNICATION
1105,2024-07-05,lasting relationships,S_SKILL,LASTING RELATIONSHIPS
1105,2024-07-05,systems integration,H_SKILL,SYSTEMS INTEGRATION
1105,2024-07-05,presenting,S_SKILL,PRESENTING
1105,2024-07-05,developing,H_SKILL,DEVELOPMENT
1105,2024-07-05,experience in analytics and systems development,H_SKILL,EXPERIENCE IN ANALYTICS AND SYSTEMS DEVELOPMENT
1105,2024-07-05,Bachelor’s degree,REQUIREMENT,BACHELOR'S
1105,2024-07-05,SQL,LANG_FRAM,SQL
1105,2024-07-05,communication skills,S_SKILL,COMMUNICATION
1105,2024-07-05,translate data into actionable insights,H_SKILL,TRANSLATE DATA INTO ACTIONABLE INSIGHTS
1105,2024-07-05,manage projects,S_SKILL,MANAGE PROJECTS
1105,2024-07-05,data visualization,H_SKILL,DATA VISUALISATION
1105,2024-07-05,DNI,S_SKILL,DNI
1106,2024-07-05,market analytics,H_SKILL,MARKET ANALYTICS
1106,2024-07-05,machine learning,LANG_FRAM,MACHINE LEARNING
1106,2024-07-05,data architecture,H_SKILL,DATA ARCHITECTURE
1106,2024-07-05,machine learning,LANG_FRAM,MACHINE LEARNING
1106,2024-07-05,machine learning,LANG_FRAM,MACHINE LEARNING
1106,2024-07-05,understanding of the mathematical/statistical fundamentals,H_SKILL,UNDERSTANDING OF THE MATHEMATICAL/STATISTICAL FUNDAMENTALS
1106,2024-07-05,machine learning,LANG_FRAM,MACHINE LEARNING
1106,2024-07-05,Communicate findings,S_SKILL,COMMUNICATION
1106,2024-07-05,Work closely with our,S_SKILL,WORK CLOSELY WITH OUR
1106,2024-07-05,Bachelor's degree,REQUIREMENT,BACHELOR'S
1106,2024-07-05,Power,LANG_FRAM,POWER
1106,2024-07-05,machine learning,LANG_FRAM,MACHINE LEARNING
1106,2024-07-05,programming skills,S_SKILL,PROGRAMMING SKILLS
1106,2024-07-05,Python,LANG_FRAM,PYTHON
1106,2024-07-05,SQL,LANG_FRAM,SQL
1106,2024-07-05,machine learning,LANG_FRAM,MACHINE LEARNING
1106,2024-07-05,TensorFlow,LANG_FRAM,TENSORFLOW
1106,2024-07-05,PyTorch,LANG_FRAM,PYTORCH
1106,2024-07-05,Scikit,LANG_FRAM,SCIKIT
1106,2024-07-05,problem-solving skills,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
1106,2024-07-05,work independently,S_SKILL,INDEPENDENT WORKING
1106,2024-07-05,part of a team,S_SKILL,COLLABORATION AND TEAMWORK
1106,2024-07-05,communication skills,S_SKILL,COMMUNICATION
1107,2024-07-05,C++,LANG_FRAM,C++
1107,2024-07-05,Bachelor's,REQUIREMENT,BACHELOR'S
1108,2024-07-05,C++,LANG_FRAM,C++
1108,2024-07-05,"Design, develop, and maintain efficient",H_SKILL,"DESIGN, DEVELOP, AND MAINTAIN EFFICIENT"
1108,2024-07-05,reusable,H_SKILL,REUSABLE
1108,2024-07-05,APIs,LANG_FRAM,"APIS (SOAP, REST, ETC.)"
1108,2024-07-05,Identify bottlenecks,H_SKILL,IDENTIFY BOTTLENECKS
1108,2024-07-05,Collaborate,S_SKILL,COLLABORATION AND TEAMWORK
1108,2024-07-05,"Write clean, maintainable, and well",H_SKILL,"WRITE CLEAN, MAINTAINABLE, AND WELL"
1108,2024-07-05,documented code,H_SKILL,DOCUMENTED CODE
1108,2024-07-05,Implement security and data protection measures,H_SKILL,IMPLEMENT SECURITY AND DATA PROTECTION MEASURES
1108,2024-07-05,updated with the latest industry trends and technologies,H_SKILL,UPDATED WITH THE LATEST INDUSTRY TRENDS AND TECHNOLOGIES
1108,2024-07-05,Bachelor's,REQUIREMENT,BACHELOR'S
1108,2024-07-05,Master's degree,REQUIREMENT,MASTER'S
1108,2024-07-05,experience in backend development,H_SKILL,EXPERIENCE IN BACKEND DEVELOPMENT
1108,2024-07-05,communication,S_SKILL,COMMUNICATION
1108,2024-07-05,C++,LANG_FRAM,C++
1108,2024-07-05,Java,LANG_FRAM,JAVA
1108,2024-07-05,Python,LANG_FRAM,PYTHON
1108,2024-07-05,Kafka,LANG_FRAM,KAFKA
1108,2024-07-05,understanding of database technologies,H_SKILL,UNDERSTANDING OF DATABASE TECHNOLOGIES
1108,2024-07-05,SQL,LANG_FRAM,SQL
1108,2024-07-05,NoSQL,LANG_FRAM,NOSQL
1108,2024-07-05,data modeling,H_SKILL,DATA MODELING
1109,2024-07-05,API,LANG_FRAM,"APIS (SOAP, REST, ETC.)"
1109,2024-07-05,C,LANG_FRAM,C
1109,2024-07-05,C++,LANG_FRAM,C++
1109,2024-07-05,C#,LANG_FRAM,C#
1109,2024-07-05,understand code,H_SKILL,UNDERSTAND CODE
1109,2024-07-05,Unity,LANG_FRAM,UNITY
1109,2024-07-05,C#,LANG_FRAM,C#
1109,2024-07-05,C++,LANG_FRAM,C++
1109,2024-07-05,Degree,REQUIREMENT,DEGREE
1109,2024-07-05,2.1,REQUIREMENT,2:1
1109,2024-07-05,verbal and written communication skills,S_SKILL,COMMUNICATION
1109,2024-07-05,work in a dynamic,S_SKILL,WORK IN A DYNAMIC
1109,2024-07-05,collaborative,S_SKILL,COLLABORATION AND TEAMWORK
1110,2024-07-05,cutting,S_SKILL,CUTTING
1110,2024-07-05,Provide technical support,H_SKILL,TECHNICAL SUPPORT
1110,2024-07-05,Master's degree,REQUIREMENT,MASTER'S
1110,2024-07-05,Willingness to undertake international travel,S_SKILL,WILLINGNESS TO UNDERTAKE INTERNATIONAL TRAVEL
1110,2024-07-05,work under pressure,S_SKILL,WORK UNDER PRESSURE
1111,2024-07-05,time,S_SKILL,TIME MANAGEMENT
1111,2024-07-05,collaborative,S_SKILL,COLLABORATION AND TEAMWORK
1111,2024-07-05,splitting time,S_SKILL,TIME MANAGEMENT
1111,2024-07-05,problem-solving,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
1111,2024-07-05,Collaborating,S_SKILL,COLLABORATION AND TEAMWORK
1111,2024-07-05,developing,H_SKILL,DEVELOPMENT
1111,2024-07-05,"Designing, deploying, and maintaining distributed, multi-region, highly scalable, and reliable services",H_SKILL,"DESIGNING, DEPLOYING, AND MAINTAINING DISTRIBUTED, MULTI-REGION, HIGHLY SCALABLE, AND RELIABLE SERVICES"
1111,2024-07-05,Machine Learning,LANG_FRAM,MACHINE LEARNING
1111,2024-07-05,passion,S_SKILL,PASSION AND ENTHUSIASM
1111,2024-07-05,source code management,H_SKILL,SOURCE CODE MANAGEMENT
1111,2024-07-05,build and release processes,H_SKILL,BUILD AND RELEASE PROCESSES
1111,2024-07-05,MLOps,H_SKILL,MLOPS
1111,2024-07-05,Python,LANG_FRAM,PYTHON
1111,2024-07-05,Linux,LANG_FRAM,LINUX
1111,2024-07-05,application protocols,H_SKILL,APPLICATION PROTOCOLS
1111,2024-07-05,NFS,LANG_FRAM,NFS
1111,2024-07-05,NoSQL,LANG_FRAM,NOSQL
1111,2024-07-05,MySQL,LANG_FRAM,MYSQL
1111,2024-07-05,PostgreSQL,LANG_FRAM,POSTGRESQL
1111,2024-07-05,MongoDB,LANG_FRAM,MONGODB
1111,2024-07-05,Redis,LANG_FRAM,REDIS
1111,2024-07-05,Cassandra and,LANG_FRAM,CASSANDRA AND
1111,2024-07-05,Elasticsearch,LANG_FRAM,ELASTICSEARCH
1111,2024-07-05,building and operating,H_SKILL,BUILDING AND OPERATING
1111,2024-07-05,Kubernetes,LANG_FRAM,KUBERNETES
1111,2024-07-05,Terraform,LANG_FRAM,TERRAFORM
1111,2024-07-05,Ansible,H_SKILL,ANSIBLE
1111,2024-07-05,CI/CD,H_SKILL,CI/CD
1111,2024-07-05,ELK stack,H_SKILL,ELK STACK
1111,2024-07-05,Prometheus,LANG_FRAM,PROMETHEUS
1111,2024-07-05,Grafana,LANG_FRAM,GRAFANA
1111,2024-07-05,Datadog,LANG_FRAM,DATADOG
1111,2024-07-05,Knowledge of or expertise,H_SKILL,KNOWLEDGE OF OR EXPERTISE
1111,2024-07-05,designing and implementing distributed systems,H_SKILL,DESIGNING AND IMPLEMENTING DISTRIBUTED SYSTEMS
1111,2024-07-05,BS,REQUIREMENT,BACHELOR'S
1111,2024-07-05,advanced degree,REQUIREMENT,ADVANCED DEGREE
1112,2024-07-05,ML,LANG_FRAM,MACHINE LEARNING
1112,2024-07-05,Collaborate,S_SKILL,COLLABORATION AND TEAMWORK
1112,2024-07-05,BA,REQUIREMENT,BACHELOR'S
1112,2024-07-05,BS degree,REQUIREMENT,BACHELOR'S
1112,2024-07-05,organizational,S_SKILL,ORGANIZATIONAL
1112,2024-07-05,communication,S_SKILL,COMMUNICATION
1112,2024-07-05,quantitative skills,S_SKILL,QUANTITATIVE SKILLS
1113,2024-07-05,developing,S_SKILL,DEVELOPING
1113,2024-07-05,deploying,H_SKILL,DEPLOYMENT
1113,2024-07-05,PMO,LANG_FRAM,PMO
1113,2024-07-05,continuous learning,S_SKILL,WILLING TO LEARN
1113,2024-07-05,Agile,H_SKILL,AGILE
1113,2024-07-05,getting hands,S_SKILL,GETTING HANDS
1113,2024-07-05,2:1,REQUIREMENT,2:1
1113,2024-07-05,organisation,S_SKILL,ORGANISATION
1113,2024-07-05,time management,S_SKILL,TIME MANAGEMENT
1114,2024-07-05,Python,LANG_FRAM,PYTHON
1114,2024-07-05,passionate,S_SKILL,PASSION AND ENTHUSIASM
1114,2024-07-05,eager to explore,S_SKILL,EAGER TO EXPLORE
1114,2024-07-05,LLMs,LANG_FRAM,LLMS
1114,2024-07-05,data research,H_SKILL,DATA RESEARCH
1114,2024-07-05,"Design, develop, and implement solutions",H_SKILL,"DESIGN, DEVELOP, AND IMPLEMENT SOLUTIONS"
1114,2024-07-05,Python,LANG_FRAM,PYTHON
1114,2024-07-05,Collaborate,S_SKILL,COLLABORATION AND TEAMWORK
1114,2024-07-05,"define, design, and launch new features",H_SKILL,"DEFINE, DESIGN, AND LAUNCH NEW FEATURES"
1114,2024-07-05,Maintain and enhance existing applications,H_SKILL,MAINTAIN AND ENHANCE EXISTING APPLICATIONS
1114,2024-07-05,Integrate data storage solutions,H_SKILL,INTEGRATE DATA STORAGE SOLUTIONS
1114,2024-07-05,SQL,LANG_FRAM,SQL
1114,2024-07-05,Implement security and data protection measures,H_SKILL,IMPLEMENT SECURITY AND DATA PROTECTION MEASURES
1114,2024-07-05,software testing,H_SKILL,TESTING
1114,2024-07-05,updated with emerging technologies,H_SKILL,UPDATED WITH EMERGING TECHNOLOGIES
1114,2024-07-05,Python,LANG_FRAM,PYTHON
1114,2024-07-05,AWS,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1114,2024-07-05,APIs,LANG_FRAM,"APIS (SOAP, REST, ETC.)"
1114,2024-07-05,SQL,LANG_FRAM,SQL
1114,2024-07-05,RESTful APIs,LANG_FRAM,"APIS (SOAP, REST, ETC.)"
1114,2024-07-05,understanding of application development,H_SKILL,UNDERSTANDING OF APPLICATION DEVELOPMENT
1114,2024-07-05,collaboration skills,S_SKILL,COLLABORATION AND TEAMWORK
1114,2024-07-05,ElasticSearch,LANG_FRAM,ELASTICSEARCH
1114,2024-07-05,Bachelor's,REQUIREMENT,BACHELOR'S
1115,2024-07-05,RajYug,H_SKILL,RAJYUG
1115,2024-07-05,Microsoft Data,LANG_FRAM,MICROSOFT DATA
1115,2024-07-05,Power BI,LANG_FRAM,POWER BI
1115,2024-07-05,Power BI,LANG_FRAM,POWER BI
1115,2024-07-05,collaborate,S_SKILL,COLLABORATION AND TEAMWORK
1115,2024-07-05,Power BI,LANG_FRAM,POWER BI
1115,2024-07-05,implementation,H_SKILL,IMPLEMENTATION
1115,2024-07-05,implementing enhancements,H_SKILL,IMPLEMENTING ENHANCEMENTS
1115,2024-07-05,Collaborate,S_SKILL,COLLABORATION AND TEAMWORK
1115,2024-07-05,data sources,H_SKILL,DATA SOURCES
1115,2024-07-05,data models,H_SKILL,DATA MODELS
1115,2024-07-05,Power BI,LANG_FRAM,POWER BI
1115,2024-07-05,Identify gaps,H_SKILL,IDENTIFY GAPS
1115,2024-07-05,Develop and execute enhancements,H_SKILL,DEVELOP AND EXECUTE ENHANCEMENTS
1115,2024-07-05,Power BI,LANG_FRAM,POWER BI
1115,2024-07-05,Microsoft Data,LANG_FRAM,MICROSOFT DATA
1115,2024-07-05,provide guidance,S_SKILL,PROVIDE GUIDANCE
1115,2024-07-05,Power BI,LANG_FRAM,POWER BI
1115,2024-07-05,collaboration,S_SKILL,COLLABORATION AND TEAMWORK
1115,2024-07-05,Bachelor’s degree,REQUIREMENT,BACHELOR'S
1115,2024-07-05,Power BI,LANG_FRAM,POWER BI
1115,2024-07-05,Power BI,LANG_FRAM,POWER BI
1115,2024-07-05,Microsoft Power BI,LANG_FRAM,MICROSOFT POWER BI
1115,2024-07-05,data modeling,H_SKILL,DATA MODELING
1115,2024-07-05,DAX calculations,H_SKILL,DAX CALCULATIONS
1115,2024-07-05,visualization design,H_SKILL,VISUALIZATION DESIGN
1115,2024-07-05,Microsoft Data,LANG_FRAM,MICROSOFT DATA
1115,2024-07-05,ETL tools,H_SKILL,ETL TOOLS
1115,2024-07-05,data integration and transformation,H_SKILL,DATA INTEGRATION AND TRANSFORMATION
1115,2024-07-05,SQL,LANG_FRAM,SQL
1115,2024-07-05,analytical,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
1115,2024-07-05,problem,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
1115,2024-07-05,communication,S_SKILL,COMMUNICATION
1115,2024-07-05,collaboration,S_SKILL,COLLABORATION AND TEAMWORK
1115,2024-07-05,work effectively,S_SKILL,WORK EFFECTIVELY
1115,2024-07-05,Ability to manage multiple priorities,S_SKILL,ABILITY TO MANAGE MULTIPLE PRIORITIES
1115,2024-07-05,work independently,S_SKILL,INDEPENDENT WORKING
1116,2024-07-05,troubleshooting technical issues,H_SKILL,TROUBLESHOOTING
1116,2024-07-05,deploying,H_SKILL,DEPLOYMENT
1116,2024-07-05,improve business performance and service delivery targets,H_SKILL,IMPROVE BUSINESS PERFORMANCE AND SERVICE DELIVERY TARGETS
1116,2024-07-05,company,S_SKILL,COMPANY
1116,2024-07-05,maintenance,H_SKILL,MAINTENANCE
1116,2024-07-05,cloud,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1116,2024-07-05,maintain,H_SKILL,MAINTENANCE
1116,2024-07-05,develop,H_SKILL,DEVELOPMENT
1116,2024-07-05,Microsoft 365,LANG_FRAM,MICROSOFT 365
1116,2024-07-05,cloud,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1116,2024-07-05,Maintain and enhance the management of IT devices,H_SKILL,MAINTAIN AND ENHANCE THE MANAGEMENT OF IT DEVICES
1116,2024-07-05,cloud,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1116,2024-07-05,Bachelor’s degree,REQUIREMENT,BACHELOR'S
1116,2024-07-05,"understanding of networking, operating systems",H_SKILL,NETWORKING
1116,2024-07-05,cloud computing,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1116,2024-07-05,Ability to liaise,S_SKILL,ABILITY TO LIAISE
1116,2024-07-05,SharePoint,LANG_FRAM,SHAREPOINT
1116,2024-07-05,Server management,H_SKILL,SERVER MANAGEMENT
1116,2024-07-05,Server 2022,LANG_FRAM,SERVER 2022
1116,2024-07-05,Cloud,LANG_FRAM,"CLOUD (GC, AWS, AZURE, ETC.)"
1116,2024-07-05,"knowledge of security, compliance, and emerging technologies",H_SKILL,"KNOWLEDGE OF SECURITY, COMPLIANCE, AND EMERGING TECHNOLOGIES"
1116,2024-07-05,SQL,LANG_FRAM,SQL
1116,2024-07-05,virus/anti,H_SKILL,VIRUS/ANTI
1116,2024-07-05,Networking,H_SKILL,NETWORKING
1117,2024-07-05,control integration,H_SKILL,CONTROL INTEGRATION
1117,2024-07-05,operational concepts,H_SKILL,OPERATIONAL CONCEPTS
1117,2024-07-05,project management,S_SKILL,PROJECT MANAGEMENT
1117,2024-07-05,communications,S_SKILL,COMMUNICATION
1117,2024-07-05,Cohere activity,H_SKILL,COHERE ACTIVITY
1117,2024-07-05,collaborative relationships,S_SKILL,COLLABORATION AND TEAMWORK
1117,2024-07-05,Agile,H_SKILL,AGILE
1117,2024-07-05,Comfortable operating in a deployed operational environment,H_SKILL,COMFORTABLE OPERATING IN A DEPLOYED OPERATIONAL ENVIRONMENT
1117,2024-07-05,Willingness to travel,S_SKILL,WILLINGNESS TO TRAVEL
1118,2024-07-05,Cobalt Business,LANG_FRAM,COBALT BUSINESS
1118,2024-07-05,working with cutting-edge technologies,S_SKILL,WORKING WITH CUTTING-EDGE TECHNOLOGIES
1118,2024-07-05,Bridge the gap between IT and the business using data analytics,H_SKILL,BRIDGE THE GAP BETWEEN IT AND THE BUSINESS USING DATA ANALYTICS
1118,2024-07-05,"Create functional designs, sequence diagrams",H_SKILL,"CREATE FUNCTIONAL DESIGNS, SEQUENCE DIAGRAMS"
1118,2024-07-05,analyse,H_SKILL,ANALYSE
1118,2024-07-05,target operating model,H_SKILL,TARGET OPERATING MODEL
1118,2024-07-05,understanding of the range of Business Analysis tools and techniques,H_SKILL,UNDERSTANDING OF THE RANGE OF BUSINESS ANALYSIS TOOLS AND TECHNIQUES
1118,2024-07-05,experience coaching and leading teams,H_SKILL,EXPERIENCE COACHING AND LEADING TEAMS
1118,2024-07-05,problem solving,S_SKILL,ANALYTICAL THINKING AND PROBLEM SOLVING
1118,2024-07-05,measure and deliver benefits,H_SKILL,MEASURE AND DELIVER BENEFITS
1118,2024-07-05,"Design Thinking, UML",H_SKILL,"DESIGN THINKING, UML"
1118,2024-07-05,JIRA,LANG_FRAM,JIRA
1118,2024-07-05,Excel,LANG_FRAM,EXCEL
1118,2024-07-05,understanding of and practical,H_SKILL,UNDERSTANDING OF AND PRACTICAL
1118,2024-07-05,Agile,H_SKILL,AGILE
1118,2024-07-05,Scrum,H_SKILL,SCRUM
1119,2024-07-05,PowerBI,LANG_FRAM,POWERBI
1119,2024-07-05,MS Fabric,LANG_FRAM,MS FABRIC
1119,2024-07-05,SQL,LANG_FRAM,SQL
1119,2024-07-05,technical skills,H_SKILL,TECHNICAL SKILLS
1119,2024-07-05,good interpersonal skills,S_SKILL,INTERPERSONAL SKILLS
1119,2024-07-05,provide actionable insight into the business,H_SKILL,PROVIDE ACTIONABLE INSIGHT INTO THE BUSINESS
1119,2024-07-05,Develop,H_SKILL,DEVELOPMENT
1119,2024-07-05,maintain,H_SKILL,MAINTENANCE
1119,2024-07-05,Agile,H_SKILL,AGILE
1119,2024-07-05,communicate,S_SKILL,COMMUNICATION
