,time_period,new_ent,type,count,proportion_perc,perc_change
5564,2024,SHELL,LANG_FRAM,12,0.04978633365141269,0.0
5565,2024,SHINE,LANG_FRAM,1,0.004148861137617724,0.0
5566,2024,SHINY,LANG_FRAM,3,0.012446583412853172,0.0
5567,2024,SHOOTING AND DIAGNOSTIC SKILLS,H_SKILL,1,0.004148861137617724,0.0
5568,2024,SHOOTING SKILLS,H_SKILL,2,0.008297722275235448,0.0
5569,2024,"SHOOTING, DIAGNOSTICS GATHERING CURIOUS / UNDERSTANDING",H_SKILL,1,0.004148861137617724,0.0
5570,2024,SIEM,H_SKILL,3,0.012446583412853172,0.0
5571,2024,SIEM EXPERIENCE,H_SKILL,1,0.004148861137617724,0.0
5572,2024,SIGMA,LANG_FRAM,6,0.024893166825706345,0.0
5573,2024,SIGNAL AUDIO DEVELOPMENT,H_SKILL,1,0.004148861137617724,0.0
5574,2024,SIGNAL TRANSMISSION,H_SKILL,1,0.004148861137617724,0.0
5575,2024,SILVACO DEVELOP,LANG_FRAM,1,0.004148861137617724,0.0
5576,2024,SIMCORP DIMENSION,LANG_FRAM,1,0.004148861137617724,0.0
5577,2024,SIMPLE STORAGE SERVICE (S3),LANG_FRAM,2,0.008297722275235448,0.0
5578,2024,SIMULATED PERFORMANCE,H_SKILL,1,0.004148861137617724,0.0
5579,2024,SIMULATION,H_SKILL,5,0.020744305688088622,0.0
5580,2024,SIMULATION,S_SKILL,1,0.004148861137617724,0.0
5581,2024,SIMULATION AND REAL,H_SKILL,1,0.004148861137617724,0.0
5582,2024,SIMULATION MODELS,H_SKILL,1,0.004148861137617724,0.0
5583,2024,SIMULATION/ANALYSIS,H_SKILL,2,0.008297722275235448,0.0
5584,2024,SITE ANALYSIS,H_SKILL,1,0.004148861137617724,0.0
5585,2024,SITE MAPS,H_SKILL,1,0.004148861137617724,0.0
5586,2024,SITE TECHNICAL ISSUES,H_SKILL,1,0.004148861137617724,0.0
5587,2024,SKETCH,LANG_FRAM,1,0.004148861137617724,0.0
5588,2024,SKILL,S_SKILL,2,0.008297722275235448,0.0
5589,2024,SKILLS IN MAINFRAME SYSTEMS ADMINISTRATION,H_SKILL,1,0.004148861137617724,0.0
5590,2024,SMARTNB,LANG_FRAM,1,0.004148861137617724,0.0
5591,2024,SMARTNB,REQUIREMENT,1,0.004148861137617724,0.0
5592,2024,SN5,S_SKILL,1,0.004148861137617724,0.0
5593,2024,SNMP,LANG_FRAM,3,0.012446583412853172,0.0
5594,2024,SNOWFLAKE,LANG_FRAM,9,0.03733975023855952,0.0
5595,2024,SNOWFLAKE POWERBI,LANG_FRAM,1,0.004148861137617724,0.0
5596,2024,SOA,LANG_FRAM,1,0.004148861137617724,0.0
5597,2024,SOAP,LANG_FRAM,3,0.012446583412853172,0.0
5598,2024,SOAP KNOWLEDGE,LANG_FRAM,1,0.004148861137617724,0.0
5599,2024,SOAP UI,LANG_FRAM,1,0.004148861137617724,0.0
5600,2024,SOAPUI,LANG_FRAM,1,0.004148861137617724,0.0
5601,2024,SOC DESIGN,H_SKILL,1,0.004148861137617724,0.0
5602,2024,SOCMINT,H_SKILL,1,0.004148861137617724,0.0
5603,2024,SOFT SKILLS,S_SKILL,1,0.004148861137617724,0.0
5604,2024,SOFTWARE (OPERATING SYSTEMS,H_SKILL,1,0.004148861137617724,0.0
5605,2024,SOFTWARE ALGORITHMS,H_SKILL,1,0.004148861137617724,0.0
5606,2024,SOFTWARE ANALYSIS AND DESIGN. DESIRABLE,H_SKILL,1,0.004148861137617724,0.0
5607,2024,SOFTWARE APPLICATIONS,H_SKILL,2,0.008297722275235448,0.0
5608,2024,SOFTWARE ARCHITECTURE,H_SKILL,1,0.004148861137617724,0.0
5609,2024,SOFTWARE ASSURANCE,H_SKILL,1,0.004148861137617724,0.0
5610,2024,SOFTWARE BUGS,H_SKILL,1,0.004148861137617724,0.0
5611,2024,SOFTWARE CONFIGURATION,H_SKILL,1,0.004148861137617724,0.0
5612,2024,SOFTWARE CONFIGURATION MANAGEMENT,H_SKILL,1,0.004148861137617724,0.0
5613,2024,SOFTWARE CONFIGURATIONS,H_SKILL,1,0.004148861137617724,0.0
5614,2024,SOFTWARE DESIGN,H_SKILL,9,0.03733975023855952,0.0
5615,2024,SOFTWARE DESIGN CONCEPTS,H_SKILL,2,0.008297722275235448,0.0
5616,2024,SOFTWARE DESIGN PRINCIPLES,H_SKILL,2,0.008297722275235448,0.0
5617,2024,SOFTWARE DESIGNS,H_SKILL,1,0.004148861137617724,0.0
5618,2024,SOFTWARE DEVELOPMENT,LANG_FRAM,1,0.004148861137617724,0.0
5619,2024,SOFTWARE DEVELOPMENT FUNDAMENTALS,H_SKILL,1,0.004148861137617724,0.0
5620,2024,SOFTWARE DEVELOPMENT METHODOLOGIES,H_SKILL,1,0.004148861137617724,0.0
5621,2024,SOFTWARE DEVELOPMENT PROCESSES,H_SKILL,1,0.004148861137617724,0.0
5622,2024,SOFTWARE DEVELOPMENT SKILLS,S_SKILL,1,0.004148861137617724,0.0
5623,2024,SOFTWARE ENGINEERING,H_SKILL,15,0.062232917064265855,0.0
5624,2024,SOFTWARE ENGINEERING BACKGROUND,H_SKILL,4,0.016595444550470895,0.0
5625,2024,SOFTWARE ENGINEERING CONCEPTS,H_SKILL,5,0.020744305688088622,0.0
5626,2024,SOFTWARE ENGINEERING EXPERTISE,H_SKILL,1,0.004148861137617724,0.0
5627,2024,SOFTWARE ENGINEERING PRACTICES,H_SKILL,1,0.004148861137617724,0.0
5628,2024,SOFTWARE ENGINEERING PRACTICES AND TOOLS,H_SKILL,1,0.004148861137617724,0.0
5629,2024,SOFTWARE ENGINEERING PRINCIPLES,H_SKILL,1,0.004148861137617724,0.0
5630,2024,SOFTWARE ENGINEERING SKILLS,S_SKILL,2,0.008297722275235448,0.0
5631,2024,SOFTWARE IMPLEMENTATION,H_SKILL,3,0.012446583412853172,0.0
5632,2024,SOFTWARE INNOVATION,H_SKILL,2,0.008297722275235448,0.0
5633,2024,SOFTWARE INSTALLATIONS,H_SKILL,1,0.004148861137617724,0.0
5634,2024,SOFTWARE INTEGRATION AS,H_SKILL,1,0.004148861137617724,0.0
5635,2024,SOFTWARE KNOWLEDGE,H_SKILL,1,0.004148861137617724,0.0
5636,2024,SOFTWARE RELEASE PROCESSES,H_SKILL,1,0.004148861137617724,0.0
5637,2024,SOFTWARE SECURITY PRINCIPLES,H_SKILL,1,0.004148861137617724,0.0
5638,2024,SOFTWARE TEAMS,H_SKILL,2,0.008297722275235448,0.0
5639,2024,SOFTWARE TECHNOLOGY,H_SKILL,2,0.008297722275235448,0.0
5640,2024,SOFTWARE TEST,H_SKILL,1,0.004148861137617724,0.0
5641,2024,SOFTWARE TEST DESIGN,H_SKILL,4,0.016595444550470895,0.0
5642,2024,SOFTWARE VERSION,H_SKILL,1,0.004148861137617724,0.0
5643,2024,SOFTWARE VERSION CONTROL SYSTEMS,H_SKILL,1,0.004148861137617724,0.0
5644,2024,SOFTWARE VULNERABILITY MANAGEMENT,H_SKILL,1,0.004148861137617724,0.0
5645,2024,SOFTWARE/HARDWARE,H_SKILL,1,0.004148861137617724,0.0
5646,2024,SOLARIS,LANG_FRAM,1,0.004148861137617724,0.0
5647,2024,SOLDIER,LANG_FRAM,1,0.004148861137617724,0.0
5648,2024,SOLID,H_SKILL,3,0.012446583412853172,0.0
5649,2024,SOLID TECHNICAL AND ANALYTICAL SKILLS,H_SKILL,1,0.004148861137617724,0.0
5650,2024,SOLID TECHNICAL BACKGROUND,H_SKILL,1,0.004148861137617724,0.0
5651,2024,SOLID UNDERSTANDING OF SOFTWARE DEVELOPMENT METHODOLOGIES AND BEST PRACTICES,H_SKILL,1,0.004148861137617724,0.0
5652,2024,SOLIDATUS,LANG_FRAM,1,0.004148861137617724,0.0
5653,2024,SOLIDITY,LANG_FRAM,3,0.012446583412853172,0.0
5654,2024,SOLR,LANG_FRAM,1,0.004148861137617724,0.0
5655,2024,SOLUTION DESIGN,H_SKILL,1,0.004148861137617724,0.0
5656,2024,"SOLUTION PROPOSITION,",H_SKILL,1,0.004148861137617724,0.0
5657,2024,SOLUTIONS DESIGN,H_SKILL,1,0.004148861137617724,0.0
5658,2024,SOLVE BUSINESS CHALLENGES,S_SKILL,2,0.008297722275235448,0.0
5659,2024,SOLVE COMPLEX CHALLENGES,S_SKILL,2,0.008297722275235448,0.0
5660,2024,SOLVE COMPLEX ENGINEERING,S_SKILL,4,0.016595444550470895,0.0
5661,2024,SOLVE COMPLEX ENVIRONMENTAL,S_SKILL,1,0.004148861137617724,0.0
5662,2024,SOLVE FOR CLIENTS,S_SKILL,1,0.004148861137617724,0.0
5663,2024,SOLVE FOR REPEATABILITY,S_SKILL,1,0.004148861137617724,0.0
5664,2024,SOLVE NEW TECHNICAL,S_SKILL,1,0.004148861137617724,0.0
5665,2024,SOLVING COMPLEX SECURITY PROBLEMS,H_SKILL,1,0.004148861137617724,0.0
5666,2024,SOLVING MINDSET,S_SKILL,5,0.020744305688088622,0.0
5667,2024,SOLVING SYSTEM AND USER PROBLEMS,H_SKILL,1,0.004148861137617724,0.0
5668,2024,SOLVING TECHNICAL AND BUSINESS ISSUES,H_SKILL,1,0.004148861137617724,0.0
5669,2024,SOLVING TECHNICAL CHALLENGES,H_SKILL,1,0.004148861137617724,0.0
5670,2024,SOPHISTICATED ANALYSIS,H_SKILL,3,0.012446583412853172,0.0
5671,2024,SOPHISTICATED ANALYTICAL APPROACH,H_SKILL,1,0.004148861137617724,0.0
5672,2024,SOPHISTICATED IDEAS,S_SKILL,1,0.004148861137617724,0.0
5673,2024,SOPS,H_SKILL,2,0.008297722275235448,0.0
5674,2024,SOURCE CODE MANAGEMENT,H_SKILL,2,0.008297722275235448,0.0
5675,2024,SOURCE CONTROL MANAGEMENT,H_SKILL,3,0.012446583412853172,0.0
5676,2024,SPARK,LANG_FRAM,21,0.0871260838899722,0.0
5677,2024,SPARK DATAFRAMES,LANG_FRAM,2,0.008297722275235448,0.0
5678,2024,SPARK DELIVER,LANG_FRAM,1,0.004148861137617724,0.0
5679,2024,SPARK STREAMING,LANG_FRAM,1,0.004148861137617724,0.0
5680,2024,SPATIAL ANALYSIS,H_SKILL,1,0.004148861137617724,0.0
5681,2024,SPEAK,S_SKILL,1,0.004148861137617724,0.0
5682,2024,SPEAK ENGLISH,S_SKILL,1,0.004148861137617724,0.0
5683,2024,SPEAK TO COLLEAGUES,S_SKILL,1,0.004148861137617724,0.0
5684,2024,SPEAK TO SOMEONE PLEASE ASK!,S_SKILL,1,0.004148861137617724,0.0
5685,2024,SPEAKER ADAPTATION,LANG_FRAM,1,0.004148861137617724,0.0
5686,2024,SPEAKING WITH END-USERS,S_SKILL,1,0.004148861137617724,0.0
5687,2024,SPEAK” AND VICE,H_SKILL,1,0.004148861137617724,0.0
5688,2024,SPECIALISM,LANG_FRAM,1,0.004148861137617724,0.0
5689,2024,SPECIFIC DATA,H_SKILL,1,0.004148861137617724,0.0
5690,2024,SPECIFIC EXPERTISE,H_SKILL,2,0.008297722275235448,0.0
5691,2024,SPECIFICATION,H_SKILL,2,0.008297722275235448,0.0
5692,2024,SPECIFICATION HONS DEGREE,REQUIREMENT,1,0.004148861137617724,0.0
5693,2024,SPECIFICATION LIMITS,H_SKILL,1,0.004148861137617724,0.0
5694,2024,SPEECH,LANG_FRAM,1,0.004148861137617724,0.0
5695,2024,SPEECH,S_SKILL,1,0.004148861137617724,0.0
5696,2024,SPEECH ANALYTICS,H_SKILL,1,0.004148861137617724,0.0
5697,2024,SPEECH ENHANCEMENT,H_SKILL,1,0.004148861137617724,0.0
5698,2024,SPEECH PROCESSING,LANG_FRAM,1,0.004148861137617724,0.0
5699,2024,SPEECH RECOGNITION,S_SKILL,1,0.004148861137617724,0.0
5700,2024,SPEKE,LANG_FRAM,1,0.004148861137617724,0.0
5701,2024,SPIRAL,LANG_FRAM,1,0.004148861137617724,0.0
5702,2024,SPLUNK,LANG_FRAM,7,0.029042027963324068,0.0
5703,2024,SPLUNK ADMIN CRIBL CCOE ADMIN A,LANG_FRAM,2,0.008297722275235448,0.0
5704,2024,SPLUNK QUERY LANGUAGE,LANG_FRAM,1,0.004148861137617724,0.0
5705,2024,SPONSORING PROJECTS DELIVERED BY OUR CAPITAL PROGRAMME,H_SKILL,1,0.004148861137617724,0.0
5706,2024,SPOTIFY,LANG_FRAM,1,0.004148861137617724,0.0
5707,2024,SPREADSHEET,H_SKILL,2,0.008297722275235448,0.0
5708,2024,SPRINT PLANNING,H_SKILL,3,0.012446583412853172,0.0
5709,2024,SPRINT REVIEWS,H_SKILL,2,0.008297722275235448,0.0
5710,2024,SPRINT REVIEWS/DEMOS,H_SKILL,1,0.004148861137617724,0.0
5711,2024,SPSS,LANG_FRAM,2,0.008297722275235448,0.0
5712,2024,SQL,LANG_FRAM,257,1.066257312367755,0.0
5713,2024,SQL 2019+,LANG_FRAM,1,0.004148861137617724,0.0
5714,2024,SQL DBT,LANG_FRAM,1,0.004148861137617724,0.0
5715,2024,SQL SERVER,LANG_FRAM,22,0.09127494502758993,0.0
5716,2024,SQL SERVER ABILITY,LANG_FRAM,1,0.004148861137617724,0.0
5717,2024,SQL SERVER DBA – OPTIMISATION,LANG_FRAM,1,0.004148861137617724,0.0
5718,2024,SQL SERVER KNOWLEDGE,LANG_FRAM,1,0.004148861137617724,0.0
5719,2024,SQL SERVER MANAGEMENT,LANG_FRAM,1,0.004148861137617724,0.0
5720,2024,SQL SERVER MASTER,LANG_FRAM,1,0.004148861137617724,0.0
5721,2024,SQL SERVER SPATIAL,LANG_FRAM,1,0.004148861137617724,0.0
5722,2024,SQL SERVER SYSTEM,LANG_FRAM,1,0.004148861137617724,0.0
5723,2024,SQLALCHEMY,LANG_FRAM,1,0.004148861137617724,0.0
5724,2024,SSIS,LANG_FRAM,1,0.004148861137617724,0.0
5725,2024,SSL,LANG_FRAM,2,0.008297722275235448,0.0
5726,2024,SSL VPN,LANG_FRAM,1,0.004148861137617724,0.0
5727,2024,SSNA,LANG_FRAM,5,0.020744305688088622,0.0
5728,2024,STACK,LANG_FRAM,9,0.03733975023855952,0.0
5729,2024,STACK C#,LANG_FRAM,1,0.004148861137617724,0.0
5730,2024,STACKS KAFKA PULSAR,LANG_FRAM,1,0.004148861137617724,0.0
5731,2024,STAFF,S_SKILL,1,0.004148861137617724,0.0
5732,2024,STAKEHOLDER MANAGEMENT SKILLS,S_SKILL,2,0.008297722275235448,0.0
5733,2024,STAN,LANG_FRAM,1,0.004148861137617724,0.0
5734,2024,STATESTREET.COM/CAREERS,LANG_FRAM,1,0.004148861137617724,0.0
5735,2024,STATISTICAL,S_SKILL,1,0.004148861137617724,0.0
5736,2024,STATISTICAL ANALYSES,H_SKILL,3,0.012446583412853172,0.0
5737,2024,STATISTICAL ANALYSIS,H_SKILL,21,0.0871260838899722,0.0
5738,2024,STATISTICAL ANALYSIS TECHNIQUES,H_SKILL,1,0.004148861137617724,0.0
5739,2024,STATISTICAL COMPUTING,H_SKILL,2,0.008297722275235448,0.0
5740,2024,STATISTICAL DATA,H_SKILL,1,0.004148861137617724,0.0
5741,2024,STATISTICAL DATA MODELLING TECHNIQUES,H_SKILL,1,0.004148861137617724,0.0
5742,2024,STATISTICAL DESIGN,H_SKILL,1,0.004148861137617724,0.0
5743,2024,STATISTICAL INFERENCE,H_SKILL,2,0.008297722275235448,0.0
5744,2024,STATISTICAL KNOWLEDGE,H_SKILL,1,0.004148861137617724,0.0
5745,2024,STATISTICAL METHODS,H_SKILL,1,0.004148861137617724,0.0
5746,2024,STATISTICAL MODELING,H_SKILL,4,0.016595444550470895,0.0
5747,2024,STATISTICAL MODELLING,H_SKILL,1,0.004148861137617724,0.0
5748,2024,STATISTICAL MODELS,H_SKILL,2,0.008297722275235448,0.0
5749,2024,STATISTICAL PROCESS,H_SKILL,1,0.004148861137617724,0.0
5750,2024,STATISTICAL REDUCTION,H_SKILL,1,0.004148861137617724,0.0
5751,2024,STATISTICAL RESULTS,S_SKILL,1,0.004148861137617724,0.0
5752,2024,STATISTICAL SOFTWARE,H_SKILL,1,0.004148861137617724,0.0
5753,2024,STATISTICAL TECHNIQUES,H_SKILL,2,0.008297722275235448,0.0
5754,2024,STATISTICAL/ANALYTIC SOFTWARE,H_SKILL,1,0.004148861137617724,0.0
5755,2024,STATISTICAL/ANALYTICAL METHODOLOGIES AND ALGORITHMS,H_SKILL,1,0.004148861137617724,0.0
5756,2024,STATISTICS,H_SKILL,6,0.024893166825706345,0.0
5757,2024,STATISTICS AMAZON,H_SKILL,1,0.004148861137617724,0.0
5758,2024,STATISTICS/MACHINE LEARNING,H_SKILL,1,0.004148861137617724,0.0
5759,2024,STAY CURRENT WITH EMERGING TECHNOLOGIES,H_SKILL,1,0.004148861137617724,0.0
5760,2024,STAYING CALM IN HIGH PRESSURE SCENARIOS,S_SKILL,1,0.004148861137617724,0.0
5761,2024,STAYING UPDATED ON THE LATEST TRENDS AND ADVANCEMENTS,S_SKILL,2,0.008297722275235448,0.0
5762,2024,STD-461,LANG_FRAM,1,0.004148861137617724,0.0
5763,2024,STICKING TO SELF,S_SKILL,1,0.004148861137617724,0.0
5764,2024,STORAGE,H_SKILL,7,0.029042027963324068,0.0
5765,2024,STORAGE,LANG_FRAM,2,0.008297722275235448,0.0
5766,2024,STORAGE SOLUTIONS,H_SKILL,1,0.004148861137617724,0.0
5767,2024,STORM,LANG_FRAM,7,0.029042027963324068,0.0
5768,2024,STORMFRONT,LANG_FRAM,1,0.004148861137617724,0.0
5769,2024,STORYTELLING SKILLS,S_SKILL,1,0.004148861137617724,0.0
5770,2024,STRATEGIC LEADERSHIP,H_SKILL,1,0.004148861137617724,0.0
5771,2024,STRATEGIC MINDSET,S_SKILL,1,0.004148861137617724,0.0
5772,2024,STRATEGIC PLANNING,H_SKILL,1,0.004148861137617724,0.0
5773,2024,STRATEGY,H_SKILL,5,0.020744305688088622,0.0
5774,2024,STRATEGY,S_SKILL,16,0.06638177820188358,0.0
5775,2024,STRATEGY DEVELOPMENT,H_SKILL,1,0.004148861137617724,0.0
5776,2024,STRATEGY IMPLEMENTATION,H_SKILL,1,0.004148861137617724,0.0
5777,2024,STRESSED VAR,LANG_FRAM,1,0.004148861137617724,0.0
5778,2024,STRIVE,S_SKILL,1,0.004148861137617724,0.0
5779,2024,STRIVE FOR EXCELLENCE,S_SKILL,1,0.004148861137617724,0.0
5780,2024,STRIVE FOR HIGH QUALITY AS,S_SKILL,1,0.004148861137617724,0.0
5781,2024,STRIVE TO DELIVER EFFECTIVE SOLUTIONS,S_SKILL,1,0.004148861137617724,0.0
5782,2024,STRONG DESIRE TO EXCEL,S_SKILL,1,0.004148861137617724,0.0
5783,2024,STRONG DETAIL,S_SKILL,1,0.004148861137617724,0.0
5784,2024,STRONG EDUCATIONAL BACKGROUND,H_SKILL,2,0.008297722275235448,0.0
5785,2024,STRONG IN INTEGRATION KNOWLEDGE,H_SKILL,1,0.004148861137617724,0.0
5786,2024,STRONG JUDGMENT,S_SKILL,1,0.004148861137617724,0.0
5787,2024,STRONG MODELLING,H_SKILL,1,0.004148861137617724,0.0
5788,2024,STRONG PROJECT AND PEOPLE MANAGEMENT SKILLS,S_SKILL,1,0.004148861137617724,0.0
5789,2024,STRONG RELATIONSHIPS,S_SKILL,1,0.004148861137617724,0.0
5790,2024,STRONG RISK AND CONTROL MINDSET,H_SKILL,1,0.004148861137617724,0.0
5791,2024,STRONG SCIENTIFIC BACKGROUND,H_SKILL,4,0.016595444550470895,0.0
5792,2024,STRONG STATISTICAL AND ANALYTICAL BACKGROUND,H_SKILL,1,0.004148861137617724,0.0
5793,2024,STRONG TECHNICAL ABILITY,H_SKILL,1,0.004148861137617724,0.0
5794,2024,STRONG TECHNICAL APTITUDE,H_SKILL,1,0.004148861137617724,0.0
5795,2024,STRONG TECHNICAL BACKGROUND,H_SKILL,5,0.020744305688088622,0.0
5796,2024,STRONG TECHNICAL UNDERSTANDING,H_SKILL,2,0.008297722275235448,0.0
5797,2024,"STRUCTURE FROM MOTION, IMAGE BASED NAVIGATION, SLAM, POSE ESTIMATION/RECOVERY",H_SKILL,1,0.004148861137617724,0.0
5798,2024,STRUCTURE ILL,S_SKILL,1,0.004148861137617724,0.0
5799,2024,STRUCTURED TEXT,LANG_FRAM,1,0.004148861137617724,0.0
5800,2024,STUDENT REVIEWS,S_SKILL,1,0.004148861137617724,0.0
5801,2024,"STUDY PLANNING, DEVELOPMENT, AND DELIVERY",H_SKILL,1,0.004148861137617724,0.0
5802,2024,SUBVERSION,LANG_FRAM,1,0.004148861137617724,0.0
5803,2024,SUGGEST IDEAS AS TO PRESENTATION OF INFORMATION,S_SKILL,1,0.004148861137617724,0.0
5804,2024,SUMMARIZATION,H_SKILL,2,0.008297722275235448,0.0
5805,2024,SUPPORT ANNUAL OPERATING PLAN CYCLE,H_SKILL,1,0.004148861137617724,0.0
5806,2024,SUPPORT IMPLEMENTATION,H_SKILL,1,0.004148861137617724,0.0
5807,2024,SUPPORT MANAGEMENT ON BUSINESS DEVELOPMENTOUTREACH POTENTIAL BUSINESS PARTNERS BY LIAISING,H_SKILL,1,0.004148861137617724,0.0
5808,2024,SUPPORT OF HARDWARE PERIPHERALS,H_SKILL,1,0.004148861137617724,0.0
5809,2024,SUPPORT OF HIGHLY SKILLED COLLEAGUES,H_SKILL,2,0.008297722275235448,0.0
5810,2024,SUPPORT SECURITY INCIDENT MANAGEMENT,H_SKILL,1,0.004148861137617724,0.0
5811,2024,SUPPORT THE COMPANY TO STRIVE TO INNOVATE,H_SKILL,1,0.004148861137617724,0.0
5812,2024,SUPPORT THE HELPDESK TEAM,H_SKILL,1,0.004148861137617724,0.0
5813,2024,"SUPPORT THE MANAGEMENT OF BUDGET, HEADCOUNT AND BUSINESS REQUESTS",H_SKILL,1,0.004148861137617724,0.0
5814,2024,SUPPORT THE PORTFOLIO MANAGEMENT PROCESS,H_SKILL,1,0.004148861137617724,0.0
5815,2024,SUPPORT THE ROLL-,H_SKILL,1,0.004148861137617724,0.0
5816,2024,"SUPPORT THE VISION, PLAN AND PRACTICES",S_SKILL,1,0.004148861137617724,0.0
5817,2024,"SUPPORT TOOLS AND SOFTWARE, SUCH AS TICKETING SYSTEMS",H_SKILL,1,0.004148861137617724,0.0
5818,2024,SUPPORTING,S_SKILL,2,0.008297722275235448,0.0
5819,2024,SUPPORTING BUSINESS GROWTH,S_SKILL,1,0.004148861137617724,0.0
5820,2024,SUPPORTING CLIENTS,S_SKILL,2,0.008297722275235448,0.0
5821,2024,SUPPORTING CUSTOMER DEMONSTRATIONS,S_SKILL,1,0.004148861137617724,0.0
5822,2024,SUPPORTING EMPLOYEE WELL,S_SKILL,1,0.004148861137617724,0.0
5823,2024,SUPPORTING FINANCIAL AND CONTRACTUAL ACTIVITY,S_SKILL,1,0.004148861137617724,0.0
5824,2024,SUPPORTING FIRMWIDE AND/OR TARGETED EVENTS,S_SKILL,1,0.004148861137617724,0.0
5825,2024,SUPPORTING IN THE DELIVERY OF OUTSTANDING AND HIGH-QUALITY WORK,S_SKILL,1,0.004148861137617724,0.0
5826,2024,SUPPORTING MODEL,H_SKILL,1,0.004148861137617724,0.0
5827,2024,SUPPORTING NETWORK EQUIPMENT,H_SKILL,1,0.004148861137617724,0.0
5828,2024,SUPPORTING OUR CLIENTS,S_SKILL,3,0.012446583412853172,0.0
5829,2024,SUPPORTING TEST READINESS REVIEWS,S_SKILL,1,0.004148861137617724,0.0
5830,2024,SUPPORTING THE DEVELOPMENT OF STRATEGIES,S_SKILL,3,0.012446583412853172,0.0
5831,2024,SUPPORTING THE PRINCIPLES,S_SKILL,1,0.004148861137617724,0.0
5832,2024,SUPPORTING THE SCHEDULING,S_SKILL,1,0.004148861137617724,0.0
5833,2024,SUPPORTING USERS,S_SKILL,1,0.004148861137617724,0.0
5834,2024,SUPPORTS INTEGRATION DESIGN,H_SKILL,1,0.004148861137617724,0.0
5835,2024,SURREY,REQUIREMENT,2,0.008297722275235448,0.0
5836,2024,SUSTAINABILITY,H_SKILL,1,0.004148861137617724,0.0
5837,2024,SUSTAINABILITY,S_SKILL,2,0.008297722275235448,0.0
5838,2024,SVELTE,LANG_FRAM,1,0.004148861137617724,0.0
5839,2024,SVN™,LANG_FRAM,1,0.004148861137617724,0.0
5840,2024,SWANWICK,LANG_FRAM,1,0.004148861137617724,0.0
5841,2024,SWIFT,LANG_FRAM,19,0.07882836161473676,0.0
5842,2024,SWIFT,S_SKILL,2,0.008297722275235448,0.0
5843,2024,SWIFT MT,REQUIREMENT,1,0.004148861137617724,0.0
5844,2024,SYDNEY,LANG_FRAM,1,0.004148861137617724,0.0
5845,2024,SYMFONY,LANG_FRAM,1,0.004148861137617724,0.0
5846,2024,SYSINTERNALS,LANG_FRAM,1,0.004148861137617724,0.0
5847,2024,SYSTEM ADMINISTRATION,H_SKILL,2,0.008297722275235448,0.0
5848,2024,SYSTEM ANALYSIS,H_SKILL,2,0.008297722275235448,0.0
5849,2024,SYSTEM CONFIGURATION,H_SKILL,1,0.004148861137617724,0.0
5850,2024,SYSTEM DESIGN,H_SKILL,6,0.024893166825706345,0.0
5851,2024,SYSTEM DESIGN SKILLS,H_SKILL,1,0.004148861137617724,0.0
5852,2024,SYSTEM ENGINEERING,H_SKILL,1,0.004148861137617724,0.0
5853,2024,SYSTEM IMPLEMENTATION,H_SKILL,1,0.004148861137617724,0.0
5854,2024,SYSTEM INTEGRATION,H_SKILL,4,0.016595444550470895,0.0
5855,2024,SYSTEM INTEGRATION GUIDELINES,H_SKILL,1,0.004148861137617724,0.0
5856,2024,SYSTEM INTEGRATION TEAMS,H_SKILL,1,0.004148861137617724,0.0
5857,2024,SYSTEM INTERFACES,H_SKILL,1,0.004148861137617724,0.0
5858,2024,SYSTEM OPTIMIZATION,H_SKILL,1,0.004148861137617724,0.0
5859,2024,SYSTEMS,H_SKILL,2,0.008297722275235448,0.0
5860,2024,SYSTEMS &,H_SKILL,1,0.004148861137617724,0.0
5861,2024,SYSTEMS ADMINISTRATOR,H_SKILL,1,0.004148861137617724,0.0
5862,2024,SYSTEMS ANALYSIS,H_SKILL,6,0.024893166825706345,0.0
5863,2024,SYSTEMS AND UI ARCHITECTURE SKILLS,H_SKILL,1,0.004148861137617724,0.0
5864,2024,SYSTEMS ARCHITECTURE,H_SKILL,1,0.004148861137617724,0.0
5865,2024,SYSTEMS AUTOMATION,H_SKILL,1,0.004148861137617724,0.0
5866,2024,SYSTEMS DESIGN,H_SKILL,4,0.016595444550470895,0.0
5867,2024,SYSTEMS ENGINEERING,H_SKILL,5,0.020744305688088622,0.0
5868,2024,SYSTEMS ENGINEERING AND COMPUTER,H_SKILL,1,0.004148861137617724,0.0
5869,2024,SYSTEMS INTEGRATION,H_SKILL,8,0.03319088910094179,0.0
5870,2024,SYSTEMS INTEGRATION SUPPORT,H_SKILL,2,0.008297722275235448,0.0
5871,2024,SYSTEMS MANAGEMENT,H_SKILL,1,0.004148861137617724,0.0
5872,2024,SYSTEMS QUALIFICATION,S_SKILL,2,0.008297722275235448,0.0
5873,2024,SYSTEMS SECURITY CERTIFIED PRACTITIONER (SSCP),REQUIREMENT,1,0.004148861137617724,0.0
5874,2024,SYSTEMS THINKER,S_SKILL,1,0.004148861137617724,0.0
5875,2024,SYSTEMS- CREATE AND OPTIMIZE,H_SKILL,1,0.004148861137617724,0.0
5876,2024,SYSTEMVERILOG RTL DESIGN/TEST BENCH ABILITY,LANG_FRAM,1,0.004148861137617724,0.0
5877,2024,T,LANG_FRAM,5,0.020744305688088622,0.0
5878,2024,TABLEAU,LANG_FRAM,54,0.2240385014313571,0.0
